Source,Title,Date,Author,Link,Extract
SEC_EDGAR,"PharmaCyte Biotech, Inc. - NT 10-Q",2025-12-15,"PharmaCyte Biotech, Inc.",https://www.sec.gov/Archives/edgar/data/1157075/000168316825009154/pharmacyte_nt.htm,"NT 10-Q filing by PharmaCyte Biotech, Inc. (PMCB). CIK: 1157075. Filed on 2025-12-15T16:00:20-05:00. Form NT 10-Q - Notification of inability to timely file Form 10-Q or 10-QSB"
SEC_EDGAR,"Vistagen Therapeutics, Inc. - 8-K",2026-01-09,"Vistagen Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/1411685/000162828026001690/vtgn-20260109.htm,"8-K filing by Vistagen Therapeutics, Inc. (VTGN). CIK: 1411685. Filed on 2026-01-09T17:26:46-05:00. Form 8-K - Current report - Item 7.01 Item 9.01"
SEC_EDGAR,"NKGen Biotech, Inc. - 8-K",2026-01-09,"NKGen Biotech, Inc.",https://www.sec.gov/Archives/edgar/data/1845459/000121390026003030/ea0272061-8k_nkgen.htm,"8-K filing by NKGen Biotech, Inc. (NKGN). CIK: 1845459. Filed on 2026-01-09T17:25:25-05:00. Form 8-K - Current report - Item 1.01 Item 2.03 Item 9.01"
SEC_EDGAR,"Enveric Biosciences, Inc. - 8-K",2026-01-09,"Enveric Biosciences, Inc.",https://www.sec.gov/Archives/edgar/data/890821/000149315226001151/form8-k.htm,"8-K filing by Enveric Biosciences, Inc. (ENVB). CIK: 890821. Filed on 2026-01-09T17:23:11-05:00. Form 8-K - Current report - Item 7.01 Item 9.01"
SEC_EDGAR,"Xenetic Biosciences, Inc. - 8-K",2026-01-09,"Xenetic Biosciences, Inc.",https://www.sec.gov/Archives/edgar/data/1534525/000168316826000196/xenetic_8k.htm,"8-K filing by Xenetic Biosciences, Inc. (XBIO). CIK: 1534525. Filed on 2026-01-09T17:00:26-05:00. Form 8-K - Current report - Item 8.01"
SEC_EDGAR,"TENAX THERAPEUTICS, INC. - 8-K",2026-01-09,"TENAX THERAPEUTICS, INC.",https://www.sec.gov/Archives/edgar/data/34956/000165495426000232/tennx_8k.htm,"8-K filing by TENAX THERAPEUTICS, INC. (TENX). CIK: 34956. Filed on 2026-01-09T16:33:28-05:00. Form 8-K - Current report - Item 5.02 Item 9.01"
SEC_EDGAR,GlobeStar Therapeutics Corp - NT 10-K,2024-01-02,GlobeStar Therapeutics Corp,https://www.sec.gov/Archives/edgar/data/1502152/000116169724000002/form_12b-25.htm,"NT 10-K filing by GlobeStar Therapeutics Corp (GSTC). CIK: 1502152. Filed on 2024-01-02T16:21:47-05:00. Form NT 10-K - Notification of inability to timely file Form 10-K 405, 10-K, 10-KSB 405, 10-KSB, 10-KT, or 10-KT405"
SEC_EDGAR,"Moleculin Biotech, Inc. - 8-K",2024-01-05,"Moleculin Biotech, Inc.",https://www.sec.gov/Archives/edgar/data/1659617/000143774924000758/mbrx20240104c_8k.htm,"8-K filing by Moleculin Biotech, Inc. (MBRX). CIK: 1659617. Filed on 2024-01-05T17:14:26-05:00. Form 8-K - Current report - Item 5.02 Item 9.01"
SEC_EDGAR,"Checkpoint Therapeutics, Inc. - 8-K",2024-01-05,"Checkpoint Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/1651407/000110465924001878/tm242138d1_8k.htm,"8-K filing by Checkpoint Therapeutics, Inc. (CKPT). CIK: 1651407. Filed on 2024-01-05T17:01:27-05:00. Form 8-K - Current report - Item 5.02"
SEC_EDGAR,"TENAX THERAPEUTICS, INC. - 8-K",2024-01-05,"TENAX THERAPEUTICS, INC.",https://www.sec.gov/Archives/edgar/data/34956/000165495424000269/tenx_8k.htm,"8-K filing by TENAX THERAPEUTICS, INC. (TENX). CIK: 34956. Filed on 2024-01-05T16:46:27-05:00. Form 8-K - Current report - Item 3.03 Item 5.03 Item 8.01 Item 9.01"
SEC_EDGAR,"Perspective Therapeutics, Inc. - 8-K",2024-01-05,"Perspective Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/728387/000143774924000752/isr20240104_8k.htm,"8-K filing by Perspective Therapeutics, Inc. (CATX). CIK: 728387. Filed on 2024-01-05T16:45:34-05:00. Form 8-K - Current report - Item 1.01 Item 8.01 Item 9.01"
SEC_EDGAR,SOLENO THERAPEUTICS INC - 8-K,2024-01-05,SOLENO THERAPEUTICS INC,https://www.sec.gov/Archives/edgar/data/1484565/000119312524003380/d111987d8k.htm,8-K filing by SOLENO THERAPEUTICS INC (SLNO). CIK: 1484565. Filed on 2024-01-05T16:16:02-05:00. Form 8-K - Current report - Item 5.02
SEC_EDGAR,Evoke Pharma Inc - S-1/A,2024-01-04,Evoke Pharma Inc,https://www.sec.gov/Archives/edgar/data/1403708/000095017024001911/s-1a3.htm,S-1/A filing by Evoke Pharma Inc (EVOK). CIK: 1403708. Filed on 2024-01-04T16:30:47-05:00. Form S-1/A - General form for registration of securities under the Securities Act of 1933: [Amend]
SEC_EDGAR,"Panbela Therapeutics, Inc. - S-1",2024-01-03,"Panbela Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/1029125/000143774924000444/pbla20231229_s1.htm,"S-1 filing by Panbela Therapeutics, Inc. (PBLA). CIK: 1029125. Filed on 2024-01-03T17:32:08-05:00. Form S-1 - General form for registration of securities under the Securities Act of 1933"
SEC_EDGAR,"Moleculin Biotech, Inc. - 8-K",2024-01-05,"Moleculin Biotech, Inc.",https://www.sec.gov/Archives/edgar/data/1659617/000143774924000758/mbrx20240104c_8k.htm,"8-K filing by Moleculin Biotech, Inc. (MBRX). CIK: 1659617. Filed on 2024-01-05T17:14:26-05:00. Form 8-K - Current report - Item 5.02 Item 9.01"
SEC_EDGAR,"Checkpoint Therapeutics, Inc. - 8-K",2024-01-05,"Checkpoint Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/1651407/000110465924001878/tm242138d1_8k.htm,"8-K filing by Checkpoint Therapeutics, Inc. (CKPT). CIK: 1651407. Filed on 2024-01-05T17:01:27-05:00. Form 8-K - Current report - Item 5.02"
SEC_EDGAR,"TENAX THERAPEUTICS, INC. - 8-K",2024-01-05,"TENAX THERAPEUTICS, INC.",https://www.sec.gov/Archives/edgar/data/34956/000165495424000269/tenx_8k.htm,"8-K filing by TENAX THERAPEUTICS, INC. (TENX). CIK: 34956. Filed on 2024-01-05T16:46:27-05:00. Form 8-K - Current report - Item 3.03 Item 5.03 Item 8.01 Item 9.01"
SEC_EDGAR,"Perspective Therapeutics, Inc. - 8-K",2024-01-05,"Perspective Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/728387/000143774924000752/isr20240104_8k.htm,"8-K filing by Perspective Therapeutics, Inc. (CATX). CIK: 728387. Filed on 2024-01-05T16:45:34-05:00. Form 8-K - Current report - Item 1.01 Item 8.01 Item 9.01"
SEC_EDGAR,"Panbela Therapeutics, Inc. - S-1",2024-01-03,"Panbela Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/1029125/000143774924000444/pbla20231229_s1.htm,"S-1 filing by Panbela Therapeutics, Inc. (PBLA). CIK: 1029125. Filed on 2024-01-03T17:32:08-05:00. Form S-1 - General form for registration of securities under the Securities Act of 1933"
SEC_EDGAR,"Arch Therapeutics, Inc. - NT 10-K",2023-12-29,"Arch Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/1537561/000143774923035588/arch20231228_nt10k.htm,"NT 10-K filing by Arch Therapeutics, Inc. (ARTH). CIK: 1537561. Filed on 2023-12-29T16:30:26-05:00. Form NT 10-K - Notification of inability to timely file Form 10-K 405, 10-K, 10-KSB 405, 10-KSB, 10-KT, or 10-KT405"
SEC_EDGAR,"Outlook Therapeutics, Inc. - 10-K",2023-12-22,"Outlook Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/1649989/000155837023020000/otlk-20230930x10k.htm,"10-K filing by Outlook Therapeutics, Inc. (OTLK). CIK: 1649989. Filed on 2023-12-22T17:00:37-05:00. Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]"
SEC_EDGAR,"Edesa Biotech, Inc. - 10-K",2023-12-15,"Edesa Biotech, Inc.",https://www.sec.gov/Archives/edgar/data/1540159/000165495423015632/edsa_10k.htm,"10-K filing by Edesa Biotech, Inc. (EDSA). CIK: 1540159. Filed on 2023-12-15T16:44:10-05:00. Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]"
SEC_EDGAR,ESSA Pharma Inc. - 10-K,2023-12-12,ESSA Pharma Inc.,https://www.sec.gov/Archives/edgar/data/1633932/000155837023019732/tmb-20230930x10k.htm,"10-K filing by ESSA Pharma Inc. (EPIX). CIK: 1633932. Filed on 2023-12-12T07:00:53-05:00. Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]"
SEC_EDGAR,Innovation1 Biotech Inc. - NT 10-K,2023-11-29,Innovation1 Biotech Inc.,https://www.sec.gov/Archives/edgar/data/1629205/000147793223008844/ivbt_nt10k.htm,"NT 10-K filing by Innovation1 Biotech Inc. (IVBT). CIK: 1629205. Filed on 2023-11-29T16:17:19-05:00. Form NT 10-K - Notification of inability to timely file Form 10-K 405, 10-K, 10-KSB 405, 10-KSB, 10-KT, or 10-KT405"
SEC_EDGAR,"Xilio Therapeutics, Inc. - 10-K/A",2023-11-09,"Xilio Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/1840233/000155837023018560/xlo-20221231x10ka.htm,"10-K/A filing by Xilio Therapeutics, Inc. (XLO). CIK: 1840233. Filed on 2023-11-09T16:05:23-05:00. Form 10-K/A - Annual report [Section 13 and 15(d), not S-K Item 405]: [Amend]"
SEC_EDGAR,RENOVARO BIOSCIENCES INC. - 10-K/A,2023-10-30,RENOVARO BIOSCIENCES INC.,https://www.sec.gov/Archives/edgar/data/1527728/000173112223001993/e5171_10-ka.htm,"10-K/A filing by RENOVARO BIOSCIENCES INC. (LNAI). CIK: 1527728. Filed on 2023-10-30T09:15:24-04:00. Form 10-K/A - Annual report [Section 13 and 15(d), not S-K Item 405]: [Amend]"
SEC_EDGAR,"MEI Pharma, Inc. - 10-K/A",2023-10-27,"MEI Pharma, Inc.",https://www.sec.gov/Archives/edgar/data/1262104/000095017023055978/meip-20230630.htm,"10-K/A filing by MEI Pharma, Inc. (LITS). CIK: 1262104. Filed on 2023-10-27T16:05:21-04:00. Form 10-K/A - Annual report [Section 13 and 15(d), not S-K Item 405]: [Amend]"
SEC_EDGAR,BriaCell Therapeutics Corp. - 10-K,2023-10-25,BriaCell Therapeutics Corp.,https://www.sec.gov/Archives/edgar/data/1610820/000149315223038298/form10-k.htm,"10-K filing by BriaCell Therapeutics Corp. (BCTX). CIK: 1610820. Filed on 2023-10-25T17:26:30-04:00. Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]"
SEC_EDGAR,"Inhibikase Therapeutics, Inc. - 10-K/A",2023-10-16,"Inhibikase Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/1750149/000119312523256998/d559256d10ka.htm,"10-K/A filing by Inhibikase Therapeutics, Inc. (IKT). CIK: 1750149. Filed on 2023-10-16T17:24:04-04:00. Form 10-K/A - Annual report [Section 13 and 15(d), not S-K Item 405]: [Amend]"
SEC_EDGAR,RENOVARO BIOSCIENCES INC. - 10-K,2023-10-02,RENOVARO BIOSCIENCES INC.,https://www.sec.gov/Archives/edgar/data/1527728/000173112223001770/e5061_10k.htm,"10-K filing by RENOVARO BIOSCIENCES INC. (LNAI). CIK: 1527728. Filed on 2023-10-02T07:30:49-04:00. Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]"
SEC_EDGAR,RENOVARO BIOSCIENCES INC. - NT 10-K,2023-09-29,RENOVARO BIOSCIENCES INC.,https://www.sec.gov/Archives/edgar/data/1527728/000173112223001759/e5072_nt10-k.htm,"NT 10-K filing by RENOVARO BIOSCIENCES INC. (LNAI). CIK: 1527728. Filed on 2023-09-29T17:00:12-04:00. Form NT 10-K - Notification of inability to timely file Form 10-K 405, 10-K, 10-KSB 405, 10-KSB, 10-KT, or 10-KT405"
SEC_EDGAR,"MEI Pharma, Inc. - 10-K",2023-09-26,"MEI Pharma, Inc.",https://www.sec.gov/Archives/edgar/data/1262104/000095017023049927/meip-20230630.htm,"10-K filing by MEI Pharma, Inc. (LITS). CIK: 1262104. Filed on 2023-09-26T16:11:59-04:00. Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]"
SEC_EDGAR,"Kintara Therapeutics, Inc. - 10-K",2023-09-18,"Kintara Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/1498382/000095017023048588/ktra-20230630.htm,"10-K filing by Kintara Therapeutics, Inc. (HURA). CIK: 1498382. Filed on 2023-09-18T16:25:52-04:00. Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]"
SEC_EDGAR,"Akebia Therapeutics, Inc. - 10-K/A",2023-08-28,"Akebia Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/1517022/000162828023030697/akba-20221231.htm,"10-K/A filing by Akebia Therapeutics, Inc. (AKBA). CIK: 1517022. Filed on 2023-08-28T08:55:55-04:00. Form 10-K/A - Annual report [Section 13 and 15(d), not S-K Item 405]: [Amend]"
SEC_EDGAR,"Entrada Therapeutics, Inc. - 10-K/A",2023-08-08,"Entrada Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/1689375/000110465923088597/tm2323052d1_10ka.htm,"10-K/A filing by Entrada Therapeutics, Inc. (TRDA). CIK: 1689375. Filed on 2023-08-08T07:23:37-04:00. Form 10-K/A - Annual report [Section 13 and 15(d), not S-K Item 405]: [Amend]"
SEC_EDGAR,"PharmaCyte Biotech, Inc. - 10-K",2023-07-31,"PharmaCyte Biotech, Inc.",https://www.sec.gov/Archives/edgar/data/1157075/000168316823005175/pharmacyte_i10k-043023.htm,"10-K filing by PharmaCyte Biotech, Inc. (PMCB). CIK: 1157075. Filed on 2023-07-31T17:18:17-04:00. Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]"
SEC_EDGAR,ALTEROLA BIOTECH INC. - 10-K,2023-07-10,ALTEROLA BIOTECH INC.,https://www.sec.gov/Archives/edgar/data/1442999/000166357723000336/abti10k033123.htm,"10-K filing by ALTEROLA BIOTECH INC. (ABTI). CIK: 1442999. Filed on 2023-07-10T16:29:38-04:00. Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]"
SEC_EDGAR,"Qualigen Therapeutics, Inc. - 10-K/A",2023-07-07,"Qualigen Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/1460702/000149315223024027/form10-ka.htm,"10-K/A filing by Qualigen Therapeutics, Inc. (AIXC). CIK: 1460702. Filed on 2023-07-07T17:08:22-04:00. Form 10-K/A - Annual report [Section 13 and 15(d), not S-K Item 405]: [Amend]"
SEC_EDGAR,"IGC Pharma, Inc. - 10-K",2023-07-07,"IGC Pharma, Inc.",https://www.sec.gov/Archives/edgar/data/1326205/000118518523000693/igcpharma20230331_10k.htm,"10-K filing by IGC Pharma, Inc. (IGC). CIK: 1326205. Filed on 2023-07-07T16:15:34-04:00. Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]"
SEC_EDGAR,Nascent Biotech Inc. - 10-K/A,2023-07-03,Nascent Biotech Inc.,https://www.sec.gov/Archives/edgar/data/1622057/000147793223004986/nbio_10ka.htm,"10-K/A filing by Nascent Biotech Inc. (NBIO). CIK: 1622057. Filed on 2023-07-03T17:15:17-04:00. Form 10-K/A - Annual report [Section 13 and 15(d), not S-K Item 405]: [Amend]"
SEC_EDGAR,"IGC Pharma, Inc. - NT 10-K",2023-06-30,"IGC Pharma, Inc.",https://www.sec.gov/Archives/edgar/data/1326205/000118518523000680/igcpharma20230628_nt10k.htm,"NT 10-K filing by IGC Pharma, Inc. (IGC). CIK: 1326205. Filed on 2023-06-30T16:03:20-04:00. Form NT 10-K - Notification of inability to timely file Form 10-K 405, 10-K, 10-KSB 405, 10-KSB, 10-KT, or 10-KT405"
SEC_EDGAR,ALTEROLA BIOTECH INC. - NT 10-K,2023-06-29,ALTEROLA BIOTECH INC.,https://www.sec.gov/Archives/edgar/data/1442999/000166357723000318/abti_nt10k.htm,"NT 10-K filing by ALTEROLA BIOTECH INC. (ABTI). CIK: 1442999. Filed on 2023-06-29T14:39:25-04:00. Form NT 10-K - Notification of inability to timely file Form 10-K 405, 10-K, 10-KSB 405, 10-KSB, 10-KT, or 10-KT405"
SEC_EDGAR,Nascent Biotech Inc. - 10-K,2023-06-29,Nascent Biotech Inc.,https://www.sec.gov/Archives/edgar/data/1622057/000147793223004894/nbio_10k.htm,"10-K filing by Nascent Biotech Inc. (NBIO). CIK: 1622057. Filed on 2023-06-29T12:26:16-04:00. Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]"
SEC_EDGAR,"Vistagen Therapeutics, Inc. - 10-K",2023-06-28,"Vistagen Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/1411685/000143774923018793/vtgn20230331_10k.htm,"10-K filing by Vistagen Therapeutics, Inc. (VTGN). CIK: 1411685. Filed on 2023-06-28T17:11:31-04:00. Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]"
SEC_EDGAR,"Fulcrum Therapeutics, Inc. - 10-K/A",2023-06-23,"Fulcrum Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/1680581/000095017023029693/fulc-20221231.htm,"10-K/A filing by Fulcrum Therapeutics, Inc. (FULC). CIK: 1680581. Filed on 2023-06-23T17:40:48-04:00. Form 10-K/A - Annual report [Section 13 and 15(d), not S-K Item 405]: [Amend]"
SEC_EDGAR,"Fulcrum Therapeutics, Inc. - 10-K/A",2023-06-23,"Fulcrum Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/1680581/000095017023029689/fulc-20211231.htm,"10-K/A filing by Fulcrum Therapeutics, Inc. (FULC). CIK: 1680581. Filed on 2023-06-23T17:36:07-04:00. Form 10-K/A - Annual report [Section 13 and 15(d), not S-K Item 405]: [Amend]"
SEC_EDGAR,"Fulcrum Therapeutics, Inc. - 10-K/A",2023-06-23,"Fulcrum Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/1680581/000095017023029682/fulc-20201231.htm,"10-K/A filing by Fulcrum Therapeutics, Inc. (FULC). CIK: 1680581. Filed on 2023-06-23T17:31:24-04:00. Form 10-K/A - Annual report [Section 13 and 15(d), not S-K Item 405]: [Amend]"
SEC_EDGAR,Acasti Pharma Inc. - 10-K,2023-06-23,Acasti Pharma Inc.,https://www.sec.gov/Archives/edgar/data/1444192/000095017023029498/acst-20230331.htm,"10-K filing by Acasti Pharma Inc. (GRCE). CIK: 1444192. Filed on 2023-06-23T07:01:30-04:00. Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]"
SEC_EDGAR,"REGENEREX PHARMA, INC. - 10-K",2023-06-09,"REGENEREX PHARMA, INC.",https://www.sec.gov/Archives/edgar/data/1357878/000147237523000090/ixform10k.htm,"10-K filing by REGENEREX PHARMA, INC. (RGPX). CIK: 1357878. Filed on 2023-06-09T12:46:24-04:00. Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]"
SEC_EDGAR,"Enveric Biosciences, Inc. - 10-K/A",2023-06-08,"Enveric Biosciences, Inc.",https://www.sec.gov/Archives/edgar/data/890821/000149315223020625/form10-ka.htm,"10-K/A filing by Enveric Biosciences, Inc. (ENVB). CIK: 890821. Filed on 2023-06-08T18:49:03-04:00. Form 10-K/A - Annual report [Section 13 and 15(d), not S-K Item 405]: [Amend]"
SEC_EDGAR,Raphael Pharmaceutical Inc. - 10-K/A,2023-05-25,Raphael Pharmaceutical Inc.,https://www.sec.gov/Archives/edgar/data/1415397/000121390023043104/f10k2022a1_raphaelpharma.htm,"10-K/A filing by Raphael Pharmaceutical Inc. (RAPH). CIK: 1415397. Filed on 2023-05-25T16:31:17-04:00. Form 10-K/A - Annual report [Section 13 and 15(d), not S-K Item 405]: [Amend]"
SEC_EDGAR,"Cerevel Therapeutics Holdings, Inc. - 10-K/A",2023-05-19,"Cerevel Therapeutics Holdings, Inc.",https://www.sec.gov/Archives/edgar/data/1805387/000119312523149281/d506208d10ka.htm,"10-K/A filing by Cerevel Therapeutics Holdings, Inc. (CERE). CIK: 1805387. Filed on 2023-05-19T16:01:11-04:00. Form 10-K/A - Annual report [Section 13 and 15(d), not S-K Item 405]: [Amend]"
SEC_EDGAR,"Artemis Therapeutics, Inc. - 10-K/A",2023-05-03,"Artemis Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/1062128/000117891323001679/zk2329636.htm,"10-K/A filing by Artemis Therapeutics, Inc. (ATMS). CIK: 1062128. Filed on 2023-05-03T16:32:03-04:00. Form 10-K/A - Annual report [Section 13 and 15(d), not S-K Item 405]: [Amend]"
SEC_EDGAR,"Adhera Therapeutics, Inc. - 10-K/A",2023-05-02,"Adhera Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/737207/000149315223015188/form10-ka.htm,"10-K/A filing by Adhera Therapeutics, Inc. (ATRX). CIK: 737207. Filed on 2023-05-02T16:30:41-04:00. Form 10-K/A - Annual report [Section 13 and 15(d), not S-K Item 405]: [Amend]"
SEC_EDGAR,"Qualigen Therapeutics, Inc. - 10-K",2023-05-02,"Qualigen Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/1460702/000149315223015184/form10-k.htm,"10-K filing by Qualigen Therapeutics, Inc. (AIXC). CIK: 1460702. Filed on 2023-05-02T16:26:02-04:00. Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]"
SEC_EDGAR,"Cyteir Therapeutics, Inc. - 10-K/A",2023-05-02,"Cyteir Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/1662244/000095017023016675/cyt-20221231.htm,"10-K/A filing by Cyteir Therapeutics, Inc. (CYT). CIK: 1662244. Filed on 2023-05-02T16:08:02-04:00. Form 10-K/A - Annual report [Section 13 and 15(d), not S-K Item 405]: [Amend]"
SEC_EDGAR,"Coya Therapeutics, Inc. - 10-K/A",2023-05-01,"Coya Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/1835022/000119312523130647/d463574d10ka.htm,"10-K/A filing by Coya Therapeutics, Inc. (COYA). CIK: 1835022. Filed on 2023-05-01T17:12:31-04:00. Form 10-K/A - Annual report [Section 13 and 15(d), not S-K Item 405]: [Amend]"
SEC_EDGAR,"Cyclo Therapeutics, Inc. - 10-K/A",2023-05-01,"Cyclo Therapeutics, Inc.",https://www.sec.gov/Archives/edgar/data/922247/000143774923011932/ctdh20221231_10ka.htm,"10-K/A filing by Cyclo Therapeutics, Inc. (CYTH). CIK: 922247. Filed on 2023-05-01T16:49:38-04:00. Form 10-K/A - Annual report [Section 13 and 15(d), not S-K Item 405]: [Amend]"
